"mean","sd","X2.5.","X25.","X50.","X75.","X97.5.","Rhat","n.eff","year","spp"
0.627584973489817,0.0074060557983858,0.613482283716369,0.622436362085874,0.627680893702298,0.632598530394122,0.64185107804261,1.00786470130621,280,2005,"Ochlodes faunus"
0.650597093873057,0.00682933915114162,0.636919228527978,0.646185988999275,0.650663028184028,0.654969513495075,0.663753037990875,1.01268045547277,170,2006,"Ochlodes faunus"
0.608693915219997,0.00679987581196951,0.595702042382638,0.604002330902941,0.608777839366677,0.613340155488282,0.621882061996333,1.00970126674125,220,2007,"Ochlodes faunus"
0.569727652559285,0.00734631699306426,0.555096007618073,0.564917068178911,0.569763640756691,0.574624426157279,0.584175443084751,1.020452634196,100,2008,"Ochlodes faunus"
0.632072354698605,0.00700846507305429,0.618812092269646,0.627140806435566,0.63194474054492,0.636876590059552,0.645546411972882,1.01018264862305,230,2009,"Ochlodes faunus"
0.66205168835617,0.00668723756413647,0.64917068178911,0.657513608777839,0.66211856336787,0.666481899970153,0.67496695518697,1.00450285587967,530,2010,"Ochlodes faunus"
0.638710788804874,0.00637955075072243,0.62664335763726,0.634204579371509,0.638724257024688,0.643073380804162,0.651302605210421,1.01147863772732,190,2011,"Ochlodes faunus"
0.597710651590457,0.0070173285795356,0.5844170610725,0.592930541934934,0.597606560639009,0.602410494748362,0.61211785272673,1.00282763948873,940,2012,"Ochlodes faunus"
0.654203783101024,0.00610021816682204,0.642177972967211,0.650094515271678,0.65424465953183,0.658224249918276,0.666410835856109,1.00410992332093,590,2013,"Ochlodes faunus"
0.667694974770165,0.00570173786221725,0.656518711181228,0.663824102104919,0.667775266845748,0.671612729004108,0.678591225003198,1.00827506611133,270,2014,"Ochlodes faunus"
0.286287500100287,0.0847863099024856,0.142952571810287,0.22265808212169,0.281925553234128,0.341775750081724,0.471908355718529,1.01839341569786,130,1970,"Pyrgus malvae"
0.21658565144516,0.0539208838996864,0.126465697352151,0.177532369703947,0.211941613723902,0.24969087110391,0.337483477593485,1.01125131356057,370,1971,"Pyrgus malvae"
0.191168025722021,0.0657587255552015,0.0858170241191603,0.143336318026123,0.18301851930812,0.23144160661749,0.335991131198567,1.01193763653469,200,1972,"Pyrgus malvae"
0.048329204808138,0.0143961188093111,0.0316235307494421,0.0372660214045111,0.0448272431387598,0.0555721371821657,0.0839977827996418,1.01302790720646,210,1973,"Pyrgus malvae"
0.127008012743875,0.0469181224845448,0.0640998308674086,0.0962208104151566,0.118549155047684,0.146321010815958,0.245085916513879,1.00622978994296,580,1974,"Pyrgus malvae"
0.209111303849607,0.0559209637999584,0.121434358077858,0.167896075839623,0.202347958328004,0.242698162282011,0.340752426839495,1.02488079975605,92,1975,"Pyrgus malvae"
0.107781783656629,0.0160872096861806,0.080245597578135,0.0965334925169488,0.106695660825196,0.11724157534928,0.143108912861183,1.00667749134966,340,1976,"Pyrgus malvae"
0.0933974122755289,0.013227711066444,0.06982759845933,0.0841399110277292,0.0926533918901633,0.101977003652695,0.121036399039213,1.00259148713846,2000,1977,"Pyrgus malvae"
0.0758871975231867,0.0109159483222667,0.0559558833980017,0.0681362725450902,0.0753705993547378,0.0830170980258389,0.0986512031154508,1.00299951526377,870,1978,"Pyrgus malvae"
