"site","year","daynum.tenth","daynum.median","daynum.nintieth","daynum.mean","daynum.range"
25,1998,90,105,139,113.102325618854,49
25,1999,91,107,139,113.924686174464,48
25,2000,95,118,137,120.470111407972,42
25,2001,102,117,135,122.819188195427,33
25,2002,102,124,135,122.643835623308,33
25,2003,86,113,142,119.047428694654,56
25,2004,92,120,142,122.983436138603,50
25,2005,97,117,138,119.380911496378,41
25,2006,89,109,138,114.467608677647,49
25,2007,89,115,135,115.73912402542,46
25,2008,99,122,141,125.271537489674,42
25,2009,87,113,135,117.180744473793,48
25,2011,88,116,141,116.95255779826,53
25,2013,95,113,134,117.07628354211,39
25,2014,78,102,127,107.063069736134,49
25,2015,92,107,128,111.622425947862,36
26,1976,88,102,116,104.68771886089,28
26,1977,94,116,136,118.443593046001,42
26,1978,88,123,156,124.946235246013,68
26,1979,99,117,134,117.04462969721,35
26,1980,90,118,139,118.789810818875,49
26,1981,96,110,124,114.761310219111,28
26,1982,88,109,130,111.957625908724,42
26,1983,101,109,129,116.36493974345,28
26,1984,92,109,127,114.045692720944,35
26,1985,98,116,144,122.776928530056,46
26,1986,97,115,139,119.304204698214,42
26,1987,96,114,137,120.588186816376,41
26,1988,80,106,137,112.709696184588,57
26,1989,79,102,123,104.185277098246,44
26,1990,78,96,117,104.084422294647,39
26,1995,89,103,121,107.70398488774,32
26,1996,95,125,151,126.435115037708,56
26,1997,93,112,127,114.895867408677,34
26,1998,88,107,124,110.845264815408,36
26,1999,87,107,122,107.931727988623,35
26,2000,88,106,120,108.059330317045,32
26,2002,79,102,120,107.53092825693,41
26,2003,81,95,121,102.101286910313,40
26,2015,81,102,123,105.900546426588,42
27,1976,82,105,116,104.746787905906,34
27,1977,109,123,137,129.480178596331,28
27,1978,103,118,144,122.627859140149,41
27,1979,87,108,130,112.372912860609,43
27,1980,91,114,138,120.044168134065,47
27,1981,93,111,132,116.511133310956,39
27,1982,91,108,137,115.91923186585,46
27,1983,99,117,137,120.850412168202,38
27,1984,103,125,144,125.281383940087,41
27,1985,107,123,144,128.601976898119,37
27,1986,102,123,146,125.544882452922,44
27,1987,100,125,144,128.459742794075,44
27,1988,95,118,138,119.832582672734,43
27,1989,94,108,136,116.21631097099,42
27,1990,95,109,124,112.205325156694,29
27,1991,111,120,137,124.511480814022,26
27,1992,98,113,140,119.261041534894,42
27,1993,85,119,135,116.8204611093,50
27,1994,92,116,137,119.569628023792,45
27,1995,96,116,134,115.9672741892,38
27,1996,103,120,137,123.617677603396,34
27,1997,100,126,136,123.985551087158,36
27,1998,95,116,137,120.837837814509,42
27,1999,94,115,136,118.010800027429,42
27,2000,103,121,135,124.654054056901,32
27,2001,93,111,137,115.423438726149,44
27,2002,95,115,130,116.705574900511,35
27,2003,88,109,129,112.777327940439,41
27,2004,93,121,139,122.300856822433,46
27,2005,88,110,137,115.939890701376,49
27,2006,91,102,128,108.449339208896,37
27,2007,88,107,127,112.69999999812,39
27,2008,92,115,137,119.45454545536,45
27,2009,85,114,130,113.775295256592,45
27,2011,80,116,137,114.023599751221,57
27,2014,91,108,129,111.107481930288,38
28,1976,61,96,118,95.9694864306761,57
28,1977,111,124,139,130.392223222998,28
28,1978,111,131,151,134.333231983297,40
28,1979,94,119,138,121.102040778665,44
28,1980,97,116,147,123.410256415763,50
28,1981,104,116,137,120.773684318787,33
28,1982,98,119,131,119.011940297402,33
28,1983,96,117,127,114.859861589288,31
28,1984,104,125,143,127.796698146251,39
28,1985,104,118,139,123.020408163052,35
28,1986,92,113,135,118.320298306079,43
28,1987,101,116,143,121.909814966505,42
28,1988,98,119,140,124.02941181954,42
28,1989,87,110,132,113.897319287107,45
28,1990,95,110,139,116.134328356758,44
28,1991,110,121,142,126.37608913773,32
28,1992,97,111,131,118.160284467138,34
28,1993,87,110,135,115.957965424887,48
28,1994,91,112,131,113.144230428389,40
28,1995,96,112,131,115.392935981796,35
28,1996,111,127,154,135.023174252272,43
28,1997,105,118,130,118.169950866061,25
28,1998,89,106,137,114.732992207037,48
28,1999,72,104,114,100.971443121944,42
28,2000,88,111,133,112.669187421405,45
28,2003,90,110,138,113.566320872564,48
28,2004,88,109,129,111.511527942197,41
28,2005,87,102,126,109.618749893007,39
28,2008,91,102,116,106.168750092605,25
28,2009,88,108,128,110.902124814444,40
28,2011,81,102,140,111.020253898805,59
28,2013,95,113,139,118.107597355884,44
28,2014,84,104,124,104.654034431945,40
29,1976,84,94,122,101.085779329444,38
29,1977,107,124,151,129.773423451454,44
29,1978,98,120,148,124.784980897216,50
29,1979,101,123,143,125.25608349068,42
29,1980,102,130,156,131.26960620028,54
29,1981,101,130,151,131.178519219882,50
29,1982,90,117,143,118.641625354042,53
29,1983,92,109,139,119.007402394665,47
29,1984,96,123,143,124.999169466691,47
29,1985,101,137,163,138.635371902597,62
29,1986,101,130,157,132.343442325531,56
29,1987,101,140,162,137.668666436574,61
29,1988,96,130,148,128.680928540893,52
29,1989,73,96,129,103.189281086029,56
29,1990,95,122,144,122.681424805903,49
29,1991,108,129,148,131.640362808456,40
29,1992,101,128,153,128.367088870942,52
29,1993,102,130,150,130.000464721173,48
29,1994,101,124,143,125.549555264071,42
29,1995,96,122,151,126.756511663352,55
29,1996,106,122,143,127.378183544627,37
29,1997,106,129,151,131.681294775862,45
29,1998,107,132,149,134.258571396263,42
29,1999,103,120,149,126.856501084367,46
29,2000,97,123,151,125.798347080048,54
29,2001,95,121,144,125.740454471851,49
29,2002,100,129,156,132.650466646086,56
29,2003,75,109,155,117.448852051856,80
29,2004,107,133,144,133.070766708905,37
29,2005,102,123,145,127.196233235181,43
29,2006,97,116,152,123.904500210361,55
29,2007,102,139,164,140.436542973127,62
29,2008,84,123,158,127.098195858234,74
29,2009,78,102,140,110.617358429126,62
29,2011,85,125,158,127.77760260229,73
29,2013,99,123,150,127.146104362002,51
29,2015,87,133,154,126.58938681052,67
30,1976,81,101,123,103.995663796483,42
30,1977,100,121,142,124.166073745845,42
30,1978,98,120,148,122.505979635674,50
30,1979,99,120,149,123.932291149239,50
30,1980,103,125,148,127.442642777447,45
30,1981,100,121,151,123.974950604543,51
30,1982,91,115,147,116.023421437986,56
30,1983,95,116,145,121.663617861995,50
30,1984,102,123,150,128.893132062271,48
30,1985,101,130,165,136.367884164437,64
30,1986,101,136,162,139.576989275884,61
30,1987,93,140,162,135.524662200015,69
30,1988,85,123,148,122.331413497995,63
30,1989,80,108,139,112.546353693396,59
30,1990,95,122,144,122.916701895211,49
30,1991,108,130,155,133.683665301662,47
30,1992,101,121,143,127.850929036569,42
30,1993,85,123,151,124.386572510308,66
30,1994,102,123,151,130.178375037026,49
30,1995,96,124,143,126.691262400689,47
30,1996,107,123,141,126.931498371564,34
30,1997,93,123,154,126.773561010213,61
30,1998,114,133,144,135.242283182098,30
30,1999,103,120,145,129.129589966961,42
30,2000,97,132,157,130.556422561845,60
30,2001,95,136,172,134.729610942596,77
30,2002,109,136,157,136.753282987596,48
30,2003,89,101,123,107.105523565856,34
30,2004,110,128,145,132.309525957921,35
30,2005,109,130,152,134.274997495816,43
30,2006,98,126,154,126.142762403681,56
30,2007,103,123,135,125.543813676488,32
30,2008,106,137,155,137.795901030673,49
30,2009,81,119,158,118.912765501918,77
30,2011,85,124,158,128.164345204395,73
30,2013,101,130,156,130.366850643115,55
30,2014,86,121,150,124.021025362721,64
30,2015,92,129,163,131.7860480381,71
31,1976,74,98,119,101.547102311112,45
31,1977,103,111,131,117.389498108978,28
31,1978,98,109,123,112.078108487772,25
31,1979,101,108,122,112.951587688486,21
31,1980,94,109,130,113.082668206491,36
31,1981,88,105,118,105.486801107173,30
31,1982,81,98,111,101.936138185587,30
31,1983,100,115,120,116.470203561553,20
31,1984,87,99,120,106.313120449941,33
31,1985,104,116,132,118.149150454651,28
31,1986,92,106,120,110.367824659133,28
31,1987,98,106,132,111.140855280766,34
31,1988,91,103,125,108.896485858918,34
31,1989,81,96,116,99.6804733191564,35
31,1990,83,97,108,99.5853380115557,25
31,1991,101,116,135,120.122049730702,34
31,1992,84,102,120,103.82945811705,36
31,1993,83,105,125,105.655991382534,42
31,1994,89,102,125,107.741991467386,36
31,1995,87,103,124,110.702872268748,37
31,1996,96,107,127,112.579150510432,31
31,1997,84,100,114,102.971307878046,30
31,1998,97,111,130,113.53210813106,33
31,1999,86,103,117,105.441864087989,31
31,2002,76,97,118,101.242898237644,42
31,2003,82,96,119,100.855807854817,37
31,2004,74,94,118,98.0948095639366,44
31,2005,88,102,124,107.0344914878,36
31,2006,86,94,109,96.9108302790891,23
31,2007,78,96,118,98.0174502471891,40
31,2008,85,99,113,104.813006087738,28
31,2009,80,101,122,105.714680182475,42
31,2011,69,90,115,95.7107414427835,46
31,2013,75,109,151,113.101589320994,76
31,2014,61,94,131,98.2190186337325,70
32,1976,82,96,124,101.968421093512,42
32,1977,102,116,138,119.618423787845,36
32,1978,95,115,137,118.188697554678,42
32,1979,102,116,137,120.766024714125,35
32,1980,88,120,147,121.398643601235,59
32,1981,99,125,147,129.043021730707,48
32,1982,88,104,124,108.531055347808,36
32,1983,92,110,125,111.137965494422,33
32,1984,98,115,137,119.103910746538,39
32,1985,99,116,143,122.844990070279,44
32,1986,99,112,130,116.943279478857,31
32,1987,94,106,140,115.484367996881,46
32,1988,91,109,140,118.438800765058,49
32,1989,81,108,124,106.945945928164,43
32,1990,88,102,130,108.869041911059,42
32,1991,108,127,149,130.269685878067,41
32,1992,97,114,141,117.580961724818,44
32,1993,86,112,141,116.216907814917,55
32,1994,95,109,130,115.668824934199,35
32,1995,97,114,134,117.386245715842,37
32,1996,101,114,138,121.992945511822,37
32,1997,98,124,141,121.769226603615,43
32,1998,101,122,141,125.781954976884,40
32,1999,93,119,142,121.158754337279,49
32,2000,94,116,153,123.618399340447,59
32,2001,93,119,151,125.162624082588,58
32,2002,101,123,151,126.708672248124,50
32,2003,87,110,142,116.484165672729,55
32,2004,97,109,124,112.704610012241,27
32,2005,88,116,152,122.578650952139,64
32,2006,90,108,147,115.900191025147,57
32,2007,88,102,121,106.940492800911,33
32,2008,88,116,144,117.77331899952,56
32,2014,85,116,149,118.497874190189,64
32,2015,85,107,151,119.600466060382,66
33,1977,88,102,116,106.892866653633,28
33,1978,95,116,132,118.415345661922,37
34,1976,87,102,116,103.074542867536,29
34,1977,102,124,144,126.327283896457,42
34,1978,106,120,141,124.023538362975,35
34,1979,105,119,134,120.239142950009,29
34,1980,97,117,138,121.95219823449,41
34,1981,109,133,137,131.142799403303,28
34,1982,88,107,129,111.410770327779,41
34,1983,100,115,129,119.490155506009,29
34,1984,97,116,138,119.081773690443,41
34,1985,104,122,136,124.311337798747,32
34,1986,97,118,137,119.666461340664,40
34,1987,103,115,138,122.61777754344,35
34,1988,100,123,134,122.617902602139,34
34,1989,95,113,127,114.235268849806,32
34,1990,91,112,126,112.03827466211,35
34,1991,105,125,140,126.541146700058,35
34,1992,88,108,128,111.601425845889,40
34,1993,93,118,136,116.552072179443,43
34,1994,93,107,130,115.008183973559,37
34,1995,99,113,127,118.974206102207,28
34,1996,102,118,137,123.069543870133,35
34,1997,85,118,131,115.200763138658,46
34,1998,96,116,137,118.598817110583,41
34,1999,94,115,133,117.541409339326,39
34,2000,93,120,127,119.876935964898,34
34,2001,94,117,130,116.197951601167,36
34,2002,95,117,129,115.343511450886,34
34,2003,90,110,125,111.743356132396,35
34,2004,95,115,138,118.601226080978,43
34,2005,88,107,131,114.197600993957,43
34,2006,89,107,128,110.974988251738,39
34,2007,88,106,133,111.755306313042,45
34,2008,92,115,130,118.928357098349,38
34,2009,89,105,122,110.781676719514,33
34,2011,87,110,127,112.55437101293,40
34,2013,106,128,141,128.053781256961,35
34,2014,86,110,128,111.249984860896,42
34,2015,92,107,127,112.282131657274,35
35,1976,83,98,124,103.72938929455,41
35,1977,118,130,142,131.663542112835,24
36,1976,25,77,137,82.4117468361141,112
36,1977,69,105,132,106.735589472689,63
36,1979,80,117,143,117.120167755737,63
36,1980,121,129,129,128.999999999845,8
36,1981,74,102,139,108.738097386622,65
36,1982,124,124,132,131.999999999761,8
36,1983,99,116,137,121.008601071775,38
36,1984,53,103,151,107.703238043743,98
36,1985,81,116,157,120.603914949546,76
36,1986,102,123,138,122.839250048615,36
36,1987,95,109,132,116.065530388244,37
36,1988,98,102,117,109.599863672212,19
36,1989,87,117,135,117.198106457543,48
36,1990,82,104,125,109.718455288733,43
36,1991,94,116,135,119.707151064236,41
36,1992,84,98,122,103.095708264259,38
36,1993,82,104,124,104.57369939362,42
36,1994,98,113,130,117.405363181335,32
36,1995,98,111,124,113.007823371261,26
36,1996,86,116,141,117.939713051445,55
36,1997,88,112,128,115.833769850542,40
36,1998,74,99,120,102.522084925951,46
36,1999,79,105,138,109.604370482798,59
36,2000,83,95,123,105.28829380329,40
36,2001,96,116,137,119.426095624421,41
36,2002,88,117,151,120.877409059315,63
36,2003,82,98,114,102.244155449584,32
36,2004,83,102,126,106.671927888922,43
36,2005,91,104,119,105.953679295667,28
36,2006,89,103,116,104.902851234896,27
36,2007,73,102,132,106.772602996534,59
36,2008,95,106,130,113.207708119667,35
36,2009,84,104,125,105.49877495408,41
36,2011,75,102,123,102.117861844098,48
36,2013,96,106,130,112.221771732575,34
36,2014,81,93,108,97.6862438307603,27
36,2015,102,109,116,115.554286626855,14
37,2002,148,148,155,154.999999999873,7
37,2003,107,125,146,129.99991505484,39
37,2004,104,128,156,131.823399360262,52
37,2005,93,114,139,119.579210537453,46
37,2006,90,116,137,116.191554047414,47
37,2007,81,115,157,120.583333123238,76
37,2008,100,122,151,128.863783022648,51
37,2009,90,106,135,114.616586905573,45
37,2011,115,125,127,126.000038032319,12
37,2013,109,123,144,129.003494629314,35
37,2014,79,109,145,114.069639430276,66
37,2015,104,134,152,132.733061300298,48
38,1976,81,97,113,100.150425681165,32
39,1977,102,119,133,118.483540595955,31
39,1978,102,118,131,120.401873657938,29
39,1979,95,102,123,110.7581279058,28
39,1980,94,113,132,117.558004846358,38
39,1981,90,102,125,107.042084069053,35
39,1982,96,100,124,108.474276965582,28
39,1983,92,109,121,112.631911483202,29
39,1984,95,109,128,114.461279666352,33
39,1985,94,114,144,122.737673387108,50
39,1986,94,109,130,111.575997161187,36
39,1987,90,100,132,111.702645668491,42
39,1988,94,110,132,115.715302157536,38
39,1989,84,94,126,101.12473498201,42
39,1990,87,110,122,109.629405026212,35
39,1991,93,116,135,120.246642763259,42
39,1992,87,107,128,110.876437805693,41
39,1993,89,107,133,113.05617976038,44
39,1994,88,99,121,107.145168335013,33
39,1995,91,110,130,113.911956929899,39
39,1996,99,117,127,116.802219369056,28
39,1997,93,108,128,113.614460188056,35
39,1998,86,106,126,109.23012994065,40
39,1999,85,104,121,108.040298101885,36
39,2000,96,108,133,114.465335974666,37
39,2001,94,114,136,119.273826074721,42
39,2002,86,116,135,117.66845469379,49
39,2003,86,107,135,113.656129334282,49
39,2004,97,117,137,120.522313925696,40
39,2005,94,107,139,114.966282195968,45
39,2006,86,107,131,112.460254658868,45
39,2007,96,115,146,120.486297215272,50
39,2008,92,113,136,119.268812880109,44
39,2009,91,102,130,111.255241841392,39
39,2011,93,116,143,119.887272666704,50
39,2013,74,116,158,118.299021957807,84
39,2014,84,109,126,110.053633397138,42
40,1977,95,106,123,112.096604279521,28
41,1977,110,127,139,126.793094810124,29
41,1978,95,95,103,102.218716741732,8
41,1979,116,126,151,133.671460442396,35
41,1980,88,122,158,125.284044978818,70
41,1981,100,119,137,120.89123087127,37
41,1982,104,119,130,121.99148285569,26
41,1983,105,126,132,124.053678468784,27
41,1984,94,112,130,115.675403760762,36
41,1985,102,130,158,136.228758110501,56
41,1986,132,139,145,143.499999999176,13
41,1987,88,116,151,122.168823086079,63
41,1988,88,106,137,115.807703483314,49
41,1989,107,137,165,139.503284938201,58
41,2002,81,124,165,124.967197553879,84
41,2003,93,102,123,109.678808106303,30
41,2004,95,116,128,116.000000001922,33
41,2005,92,106,123,109.189893013195,31
41,2006,92,106,121,111.151015285298,29
41,2007,90,106,121,110.393059627048,31
41,2009,84,93,114,100.615016999388,30
43,1977,93,99,132,110.463483617984,39
43,1978,91,107,124,108.541864531551,33
43,1979,95,106,132,113.874380004975,37
43,1980,90,107,132,109.729176546403,42
43,1981,93,109,126,111.861400792861,33
43,1982,81,102,121,107.17365666316,40
43,1983,95,108,127,112.411078627688,32
43,1984,88,108,120,108.696465574628,32
43,1985,94,112,132,115.942136640415,38
43,1986,90,109,132,113.066437574515,42
43,1987,93,112,128,114.317766165818,35
43,1988,79,103,113,102.664703656281,34
43,1989,81,94,113,99.6197522862317,32
43,1990,86,101,122,103.567969018935,36
43,1991,95,111,129,114.309119697261,34
43,1992,78,97,119,98.5404163998436,41
43,1993,89,104,132,108.850938258075,43
43,1994,96,110,134,115.619730029788,38
43,1995,87,111,122,110.036085651624,35
43,1996,93,115,131,116.863807063056,38
43,1997,85,111,130,110.0082225165,45
43,1998,86,99,122,105.40347576207,36
43,1999,86,102,120,108.397526035546,34
43,2000,88,92,119,102.097107475926,31
43,2001,89,107,131,110.866875781905,42
43,2002,97,117,134,118.163680874416,37
43,2003,79,105,126,106.671371609561,47
43,2004,88,110,127,112.347889450395,39
43,2005,88,116,128,113.898377797092,40
43,2006,88,105,125,108.432020973457,37
43,2007,88,110,122,109.054989446429,34
43,2008,81,116,158,119.651282889541,77
43,2009,87,102,123,106.972965305624,36
43,2011,81,95,121,103.641352973611,40
43,2013,96,107,121,112.412332556603,25
43,2015,90,92,109,98.3171883701339,19
44,1977,111,123,145,129.724574966517,34
44,1978,88,107,129,113.335217317172,41
44,1979,97,107,120,110.8124999996,23
44,1980,81,102,118,105.406690358618,37
44,1981,98,106,132,114.542718249114,34
44,1982,81,99,109,100.019701747614,28
44,1983,89,102,108,104.443190716811,19
44,1984,79,95,112,99.2456296496643,33
44,1985,91,110,123,108.756913699622,32
44,1986,86,106,130,110.238018747326,44
44,1987,85,92,125,103.584442104311,40
44,1988,76,96,116,97.1138609193312,40
44,1989,67,85,108,91.8974727017917,41
44,1991,67,101,146,107.053494237696,79
44,1992,63,87,120,95.5999999645229,57
44,1993,82,92,99,95.6666666529967,17
44,1994,66,92,128,99.9579833608364,62
44,1995,91,116,151,122.311247183236,60
44,2009,116,121,121,121.064466574094,5
44,2011,35,84,121,82.500000010083,86
44,2013,80,113,156,118.999999801813,76
44,2014,61,78,99,81.9999871844473,38
44,2015,101,109,113,110.999999993606,12
45,1977,107,123,137,125.918096200338,30
45,1978,109,131,139,128.424164949725,30
45,1979,101,126,134,125.154299066004,33
45,1980,113,122,138,129.155484757163,25
45,1981,99,118,134,121.637596861182,35
45,1982,99,108,131,115.12882787718,32
45,1983,103,114,128,118.669622291152,25
45,1984,99,114,135,121.83078644107,36
45,1985,104,123,139,124.397393649212,35
45,1986,104,118,130,119.16730563285,26
