"year","site","daynum.tenth","daynum.median","daynum.nintieth","daynum.mean","daynum.range","buffer","Surv","POINT_X","POINT_Y","EASTNESS_MEAN","EASTNESS_STD","SLOPE_MEAN","SLOPE_STD","NORTHNESS_MEAN","NORTHNESS_STD","DEM_MEAN","DEM_STD","shannon.soil","dom.soil.type","joint.dom.soil.type","A","BgRo","Br","BW","C","CW","F","G","H","M","S","R","UG","NP_A","NP_BgRo","NP_Br","NP_BW","NP_C","NP_CW","NP_F","NP_G","NP_H","NP_M","NP_S","NP_R","NP_UG","ED_A","ED_BgRo","ED_Br","ED_BW","ED_C","ED_CW","ED_F","ED_G","ED_H","ED_M","ED_S","ED_R","ED_UG","SHP_A","SHP_BgRo","SHP_Br","SHP_BW","SHP_C","SHP_CW","SHP_F","SHP_G","SHP_H","SHP_M","SHP_S","SHP_R","SHP_UG","end.lcm","LC","LM","NG","UDG","NP_LC","SHP_LC","ED_LC","NP_LM","SHP_LM","ED_LM","NP_UDG","SHP_UDG","ED_UDG","NP_NG","SHP_NG","ED_NG","LCper","DJF","MAM","JJA","SON","AV"
1998,1510,99,129,141,128.620704609258,42,500,"UKBMS",573500,162400,-0.35,0.46,6.26,5.04,-0.09,0.81,70.09430026,46.50030421,0,1,NA,415000,0,0,130000,0,15000,0,220000,0,0,0,0,10000,3,0,0,4,0,1,0,3,0,0,0,0,1,51.9672,0,0,102.6025,0,0,0,145.0762,0,0,0,0,0,1.5641,0,0,1.4571,0,1.3,0,1.571,0,0,0,0,1.5,NA,13125,0,790000,0,1,1.6,0,0,0,0,0,0,0,0,0,0,1.6711269024649,6.1,9.6,15.2,10.6,10.375
1998,1930,91,109,132,113.827738988349,41,500,"UKBMS",525800,210800,0.08,0.83,1.39,0.64,-0.34,0.45,88.41573308,20.35537289,0,5,NA,179375,0,0,401250,0,0,0,117500,0,0,0,0,91875,4,0,0,3,0,0,0,8,0,0,0,0,1,118.7957,0,0,168.3826,0,0,0,72.4386,0,0,0,0,0,1.3978,0,0,1.4243,0,0,0,1.1986,0,0,0,0,1.64,NA,0,0,790000,0,1,1.1111,0,0,0,0,0,0,0,0,0,0,0,6.1,9.6,15.2,10.6,10.375
1998,104,89,113,140,116.832046447794,51,500,"UKBMS",507614,304598,0.83,0.21,1.47,0.46,0.42,0.29,33.86159899,23.26495884,0,2,NA,638750,0,0,134375,0,0,0,16875,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,350,0,0,0,0,0,1.5,0,0,1.8,0,0,0,1.1,0,0,0,0,0,NA,183750,0,790000,0,13,1.1275,64.7923,0,0,0,0,0,0,0,0,0,23.3957766345086,6.1,9.6,15.2,10.6,10.375
1998,1412,91,111,136,113.341736077521,45,500,"UKBMS",533500,106500,-0.18,0.62,9.44,3.77,0.17,0.75,82.66319709,50.55469033,0,1,NA,75000,0,0,61875,0,0,0,310000,0,0,0,0,343125,2,0,0,2,0,0,0,6,0,0,0,0,5,167.7051,0,0,176.7767,0,0,0,77.7924,0,0,0,0,79.907,1.6708,0,0,1.5902,0,0,0,1.3905,0,0,0,0,1.4839,NA,0,0,790000,120625,1,1.1111,0,0,0,0,1,2.3214,0,0,0,0,0,6.1,9.6,15.2,10.6,10.375
1998,156,92,106,136,114.909090451687,44,500,"UKBMS",610646,151289,0.2,0.8,5.67,3.16,0.42,0.38,89.02073557,42.38774783,0,18,NA,118750,0,0,580625,0,43125,0,32500,0,0,0,0,15000,3,0,0,1,0,1,0,2,0,0,0,0,1,185.3851,0,0,0,0,0,0,610.3278,0,0,0,0,0,1.328,0,0,2.1803,0,1.5294,0,1.1484,0,0,0,0,1.4,NA,0,0,790000,0,1,1.1111,0,0,0,0,0,0,0,0,0,0,0,6.1,9.6,15.2,10.6,10.375
1998,1067,90,101,129,107.7703357284,39,500,"UKBMS",450300,90900,0.1,0.87,14.65,19.56,0.26,0.41,49.58139796,36.74970303,0,25,NA,135625,8125,0,67500,34375,0,0,426250,0,0,99375,0,18750,4,1,0,3,1,0,0,4,0,0,1,0,2,164.8539,0,0,116.6667,0,0,0,137.1517,0,0,0,0,458.939,1.4567,1.125,0,1.2655,2.1333,0,0,1.306,0,0,1.8462,0,1.15,NA,0,625,790000,0,1,1.1111,0,1,1,0,0,0,0,0,0,0,0,6.1,9.6,15.2,10.6,10.375
1998,2014,100,127,163,134.117477466558,63,500,"UKBMS",509400,148400,-0.34,0.51,6.72,5.24,-0.31,0.73,96.99623327,52.8518986,0,1,NA,305625,10000,0,286250,0,24375,0,137500,0,0,0,0,26250,2,1,0,5,0,2,0,2,0,0,0,0,4,125,0,0,111.7739,0,735.2721,0,125,0,0,0,0,147.8532,1.3778,1.125,0,1.4161,0,1.2833,0,1.6149,0,0,0,0,1.0417,NA,255000,0,790000,0,1,1.5122,0,0,0,0,0,0,0,0,0,0,32.4676083907466,6.1,9.6,15.2,10.6,10.375
1998,146,109,130,154,133.434735736273,45,500,"UKBMS",374901,764075,0.55,0.41,12,16.01,-0.68,0.28,86.56575196,60.14467042,0,18,NA,388125,0,0,21875,0,263125,0,68750,5625,0,0,0,42500,2,0,0,3,0,3,0,3,1,0,0,0,1,70.7107,0,0,282.5001,0,167.7051,0,288.6304,0,0,0,0,0,2.15,0,0,1.1667,0,1.7265,0,1.2917,1.3333,0,0,0,1.2941,NA,0,0,790000,0,1,1.1111,0,0,0,0,0,0,0,0,0,0,0,6.1,9.6,15.2,10.6,10.375
1998,1945,104,118,136,122.185740646629,32,500,"UKBMS",531700,188100,0.6,0.36,2.55,1.31,0.64,0.32,35.54899117,26.56156261,0,25,NA,0,0,0,82500,0,0,0,16875,0,0,0,0,690625,0,0,0,4,0,0,0,2,0,0,0,0,1,0,0,0,186.7108,0,0,0,100,0,0,0,0,0,0,0,0,1.4056,0,0,0,1.1339,0,0,0,0,2.1045,NA,0,0,790000,0,1,1.1111,0,0,0,0,0,0,0,0,0,0,0,6.1,9.6,15.2,10.6,10.375
1998,123,79,116,151,119.014245205178,72,500,"UKBMS",236832,839889,0.4,0.46,12.83,6.03,-0.46,0.65,357.7029029,186.5433852,0,15,NA,0,0,33125,64375,0,98125,0,386250,172500,0,0,22500,13125,0,0,3,3,0,2,0,4,5,0,0,1,1,0,0,167.3863,459.2158,0,285.0439,0,63.3062,113.443,0,0,0,0,0,0,1.4056,1.4068,0,2.1667,0,1.6721,1.4766,0,0,1.3333,1.3,NA,0,0,790000,0,1,1.1111,0,0,0,0,0,0,0,0,0,0,0,6.1,9.6,15.2,10.6,10.375
1998,1932,98,110,134,117.200913564203,36,500,"UKBMS",509100,184300,0.43,0.41,0.36,0.19,-0.24,0.77,45.34416958,21.55743755,0,25,NA,294375,0,0,202500,0,0,0,205000,0,0,0,0,88125,3,0,0,2,0,0,0,5,0,0,0,0,4,143.4259,0,0,200,0,0,0,119.7624,0,0,0,0,127.0883,1.4358,0,0,1.4643,0,0,0,1.5344,0,0,0,0,1.4833,NA,0,0,790000,0,1,1.1111,0,0,0,0,0,0,0,0,0,0,0,6.1,9.6,15.2,10.6,10.375
1998,142,104,126,136,125.980593007842,32,500,"UKBMS",511936,213905,-0.03,0.76,0.97,0.66,-0.44,0.48,124.3166986,25.63295694,0,18,NA,371875,0,0,226250,0,28750,0,163125,0,0,0,0,0,3,0,0,5,0,1,0,4,0,0,0,0,0,76.3523,0,0,121.0555,0,0,0,243.8596,0,0,0,0,0,1.8232,0,0,1.4778,0,1.5714,0,1.165,0,0,0,0,0,NA,0,0,790000,1e+05,1,1.1111,0,0,0,0,1,2.0385,0,0,0,0,0,6.1,9.6,15.2,10.6,10.375
1998,1311,95,118,135,117.685085348586,40,500,"UKBMS",450800,165000,0.28,0.49,3.04,3.03,-0.03,0.83,108.2276408,30.72461659,0,5,NA,149375,0,0,36250,0,0,0,579375,0,0,0,0,25000,4,0,0,1,0,0,0,2,0,0,0,0,2,100,0,0,0,0,0,0,90.1388,0,0,0,0,150,1.4774,0,0,1.3125,0,0,0,1.5918,0,0,0,0,1.1534,NA,0,0,790000,0,1,1.1111,0,0,0,0,0,0,0,0,0,0,0,6.1,9.6,15.2,10.6,10.375
1998,1904,96,116,144,122.246272043556,48,500,"UKBMS",495200,212900,-0.17,0.66,5.47,3.22,-0.62,0.39,142.8607229,42.51996722,0,1,NA,148750,0,0,141875,0,0,0,499375,0,0,0,0,0,3,0,0,2,0,0,0,1,0,0,0,0,0,111.8034,0,0,90.1388,0,0,0,0,0,0,0,0,0,1.9833,0,0,1.7917,0,0,0,2.6316,0,0,0,0,0,NA,0,0,790000,0,1,1.1111,0,0,0,0,0,0,0,0,0,0,0,6.1,9.6,15.2,10.6,10.375
1998,113,95,116,134,118.047961053784,39,500,"UKBMS",619161,231446,-0.02,0.44,0.57,0.34,0.33,0.84,21.56080882,10.58778982,0,25,NA,116875,0,0,566875,28750,0,1875,68750,0,0,0,0,6875,4,0,0,1,1,0,1,2,0,0,0,0,1,265.3777,0,0,0,0,0,0,292.6175,0,0,0,0,0,1.4761,0,0,1.3443,1.7143,0,1,1.6417,0,0,0,0,1.1429,NA,0,0,790000,0,1,1.1111,0,0,0,0,0,0,0,0,0,0,0,6.1,9.6,15.2,10.6,10.375
1998,47,95,116,147,120.584085855472,52,500,"UKBMS",173017,209303,0.44,0.4,11.45,17.77,0.11,0.8,44.42097232,15.59575322,0,4,NA,48125,0,0,0,26875,0,0,651250,0,0,26250,0,11250,2,0,0,0,2,0,0,2,0,0,2,0,1,406.9705,0,0,0,480.8846,0,0,90.1388,0,0,55.9017,0,0,1.4231,0,0,0,1.2443,0,0,1.4077,0,0,1.4615,0,1.1111,NA,0,0,790000,0,1,1.1111,0,0,0,0,0,0,0,0,0,0,0,6.1,9.6,15.2,10.6,10.375
1998,23,80,104,132,108.855415681204,52,500,"UKBMS",352320,148370,0.03,0.57,11.11,5.96,-0.67,0.48,116.1743247,104.3655623,0,4,NA,180625,0,0,251250,0,0,0,358125,0,0,0,0,0,5,0,0,3,0,0,0,7,0,0,0,0,0,140.6922,0,0,102.022,0,0,0,64.4269,0,0,0,0,0,1.3859,0,0,1.7175,0,0,0,1.5916,0,0,0,0,0,NA,28750,0,790000,0,5,1.1467,131.7169,0,0,0,0,0,0,0,0,0,3.66056369111359,6.1,9.6,15.2,10.6,10.375
1998,27,95,116,137,120.837837814509,42,500,"UKBMS",520291,289237,0.15,0.71,0.17,0.11,-0.12,0.68,14.86811552,17.55142177,0,11,NA,144375,0,0,523750,0,0,45625,76250,0,0,0,0,0,2,0,0,2,0,0,1,2,0,0,0,0,0,201.5564,0,0,103.0776,0,0,0,70.7107,0,0,0,0,0,1.5917,0,0,1.7328,0,0,1.1667,1.4561,0,0,0,0,0,NA,0,0,790000,0,1,1.1111,0,0,0,0,0,0,0,0,0,0,0,6.1,9.6,15.2,10.6,10.375
1998,1900,96,109,124,114.666510772403,28,500,"UKBMS",534000,198600,0.31,0.49,1.78,0.97,-0.34,0.74,54.89579033,32.00885643,0,6,NA,144375,0,0,86875,0,1875,0,273125,0,0,0,0,283750,4,0,0,3,0,1,0,4,0,0,0,0,4,179.0143,0,0,433.0433,0,0,0,177.365,0,0,0,0,52.9508,1.2173,0,0,1.2588,0,1,0,1.4929,0,0,0,0,1.4058,NA,0,0,790000,0,1,1.1111,0,0,0,0,0,0,0,0,0,0,0,6.1,9.6,15.2,10.6,10.375
1998,118,88,109,128,111.311818115152,40,500,"UKBMS",600670,134253,-0.26,0.74,3.61,1.5,-0.17,0.6,27.99857386,21.90228331,0,25,NA,205625,0,0,173750,0,24375,0,210000,0,0,0,66875,109375,3,0,0,4,0,2,0,7,0,0,0,2,1,180.5159,0,0,211.5092,0,200,0,87.1853,0,0,0,75,0,1.7,0,0,1.3368,0,1.2722,0,1.449,0,0,0,1.5333,2.3704,NA,0,0,790000,0,1,1.1111,0,0,0,0,0,0,0,0,0,0,0,6.1,9.6,15.2,10.6,10.375
1998,1524,80,123,158,123.236399215328,78,500,"UKBMS",598100,135500,0.03,0.58,0.44,0.43,0.26,0.78,29.4437424,19.43855446,0,25,NA,0,0,0,415000,0,297500,0,21250,0,0,0,0,56250,0,0,0,2,0,4,0,1,0,0,0,0,1,0,0,0,79.0569,0,138.5345,0,0,0,0,0,0,0,0,0,0,2.5591,0,1.4478,0,1.25,0,0,0,0,1.6316,NA,0,0,790000,0,1,1.1111,0,0,0,0,0,0,0,0,0,0,0,6.1,9.6,15.2,10.6,10.375
1998,1503,88,115,130,115.133001763547,42,500,"UKBMS",596800,145800,-0.68,0.44,1.94,1.54,-0.24,0.54,77.56809177,46.27425371,0,3,NA,138750,0,0,311875,0,11875,0,140000,0,0,0,0,187500,3,0,0,3,0,1,0,7,0,0,0,0,6,116.6667,0,0,71.627,0,0,0,99.5042,0,0,0,0,83.2517,1.7506,0,0,1.7213,0,1.3333,0,1.2474,0,0,0,0,1.4476,NA,0,0,790000,0,1,1.1111,0,0,0,0,0,0,0,0,0,0,0,6.1,9.6,15.2,10.6,10.375
1998,2010,123,144,157,144.957805761917,34,500,"UKBMS",515000,150100,0.41,0.41,5.58,4.83,-0.36,0.74,100.9760638,50.89640219,0,1,NA,193125,0,0,180625,0,0,0,388125,0,0,0,0,28125,3,0,0,6,0,0,0,2,0,0,0,0,2,425,0,0,107.2484,0,0,0,150,0,0,0,0,226.3846,1.2887,0,0,1.2863,0,0,0,2.0675,0,0,0,0,1.2667,NA,98750,0,790000,0,4,1.4167,55.9017,0,0,0,0,0,0,0,0,0,12.5732405042597,6.1,9.6,15.2,10.6,10.375
1998,1401,111,132,151,134.376363654338,40,500,"UKBMS",514000,108000,-0.01,0.71,11.07,4.64,0.02,0.71,50.73585028,49.06814732,0,1,NA,8125,0,0,220625,0,0,0,561250,0,0,0,0,0,1,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,213.6001,0,0,0,111.8034,0,0,0,0,0,1,0,0,1.7222,0,0,0,1.696,0,0,0,0,0,NA,0,0,790000,266875,1,1.1111,0,0,0,0,3,1.9806,88.8071,0,0,0,0,6.1,9.6,15.2,10.6,10.375
1998,126,105,127,153,130.221772076482,48,500,"UKBMS",627739,145214,-0.19,0.67,7.81,5.28,-0.29,0.65,89.81795772,38.80530289,0,1,NA,246875,0,0,51250,0,0,0,407500,0,0,0,0,84375,2,0,0,4,0,0,0,2,0,0,0,0,2,282.8427,0,0,294.2882,0,0,0,279.5085,0,0,0,0,176.7767,1.6169,0,0,1.2976,0,0,0,1.7129,0,0,0,0,1.5783,NA,55000,0,790000,0,2,1.6569,261.0077,0,0,0,0,0,0,0,0,0,7.0028174960434,6.1,9.6,15.2,10.6,10.375
1998,145,100,121,151,127.700924145614,51,500,"UKBMS",242000,364000,0.49,0.57,0.45,0.28,-0.43,0.51,31.11142171,25.65758348,0,5,NA,0,0,0,0,698125,16250,0,75625,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,246.2214,0,0,0,0,0,0,0,0,0,0,0,1.4179,1.1111,0,2.5455,0,0,0,0,0,NA,0,0,790000,0,1,1.1111,0,0,0,0,0,0,0,0,0,0,0,6.1,9.6,15.2,10.6,10.375
1998,107,96,107,124,110.91432027167,28,500,"UKBMS",388786,211857,-0.38,0.39,8.75,4.81,0.48,0.69,136.3891198,87.46306422,0,2,NA,47500,0,0,78750,0,0,0,663750,0,0,0,0,0,3,0,0,5,0,0,0,2,0,0,0,0,0,103.9345,0,0,196.9566,0,0,0,50,0,0,0,0,0,1.35,0,0,1.457,0,0,0,1.6364,0,0,0,0,0,NA,0,0,790000,0,1,1.1111,0,0,0,0,0,0,0,0,0,0,0,6.1,9.6,15.2,10.6,10.375
1998,53,82,98,131,103.925333215261,49,500,"UKBMS",355834,173650,0.52,0.48,12.75,18.92,0.45,0.56,63.25330165,46.92646341,0,4,NA,26875,0,0,240625,39375,45625,0,143125,0,0,0,0,294375,2,0,0,4,1,1,0,5,0,0,0,0,5,364.0055,0,0,154.3102,0,0,0,145.3637,0,0,0,0,84.4588,1.3393,0,0,1.5018,1.9375,1.7778,0,1.5661,0,0,0,0,1.249,NA,4375,0,790000,0,1,1.1667,0,0,0,0,0,0,0,0,0,0,0.557042300821634,6.1,9.6,15.2,10.6,10.375
1998,155,85,111,136,115.373206067035,51,500,"UKBMS",461252,210901,-0.29,0.57,1.55,0.77,-0.46,0.62,77.83029187,21.77237739,0,25,NA,143750,0,0,340625,0,0,0,305625,0,0,0,0,0,5,0,0,3,0,0,0,5,0,0,0,0,0,116.3263,0,0,75,0,0,0,93.2843,0,0,0,0,0,1.7227,0,0,1.8863,0,0,0,1.7024,0,0,0,0,0,NA,0,0,790000,0,1,1.1111,0,0,0,0,0,0,0,0,0,0,0,6.1,9.6,15.2,10.6,10.375
1998,1710,88,116,137,118.008677923738,49,500,"UKBMS",249000,83600,-0.34,0.42,9.1,4.15,0.57,0.62,237.9440505,122.9485265,0,17,NA,107500,4375,0,280000,0,159375,0,238750,0,0,0,0,0,7,1,0,3,0,1,0,1,0,0,0,0,0,119.685,0,0,98.4187,0,0,0,0,0,0,0,0,0,1.5064,1.1667,0,1.6181,0,1.8125,0,2.975,0,0,0,0,0,NA,0,0,790000,0,1,1.1111,0,0,0,0,0,0,0,0,0,0,0,6.1,9.6,15.2,10.6,10.375
1998,48,101,115,132,120.042518608455,31,500,"UKBMS",527041,186350,0.45,0.57,4.18,1.6,-0.34,0.6,40.22167636,28.62015981,0,25,NA,8125,0,0,420000,0,0,0,178125,0,0,0,41250,142500,1,0,0,2,0,0,0,4,0,0,0,2,4,0,0,0,79.0569,0,0,0,67.4793,0,0,0,601.0408,102.0285,1,0,0,2.0408,0,0,0,1.4324,0,0,0,1.3958,1.379,NA,0,0,790000,656875,1,1.1111,0,0,0,0,1,1.3231,0,0,0,0,0,6.1,9.6,15.2,10.6,10.375
1998,122,85,110,128,110.6534090836,43,500,"UKBMS",581263,130226,0.49,0.57,2.49,1.03,-0.41,0.51,48.49720407,28.07960683,0,25,NA,64375,8750,0,53125,0,0,0,612500,0,0,0,0,51250,1,1,0,5,0,0,0,1,0,0,0,0,5,0,0,0,158.6741,0,0,0,0,0,0,0,0,160.4058,1.6667,1.375,0,1.4544,0,0,0,2.2698,0,0,0,0,1.1448,NA,0,0,790000,0,1,1.1111,0,0,0,0,0,0,0,0,0,0,0,6.1,9.6,15.2,10.6,10.375
1998,1007,94,128,149,127.927066210138,55,500,"UKBMS",457600,78500,0.44,0.37,15.98,8.99,-0.33,0.75,58.65076059,42.89303221,0,1,NA,117500,0,0,60000,3125,0,119375,338125,13750,0,0,0,138125,3,0,0,5,1,0,1,4,1,0,0,0,2,205.4614,0,0,207.8011,0,0,0,107.5694,0,0,0,0,150,1.4488,0,0,1.1695,1.4,0,2,1.6274,1.3,0,0,0,1.4167,NA,227500,0,790000,0,2,1.8562,79.0569,0,0,0,0,0,0,0,0,0,28.966199642725,6.1,9.6,15.2,10.6,10.375
1998,2012,80,95,118,100.266055384381,38,500,"UKBMS",527300,148600,-0.08,0.39,2.25,0.94,-0.89,0.2,100.8836349,46.51444152,0,25,NA,1250,0,0,246875,0,7500,0,420625,0,0,0,43125,70625,1,0,0,3,0,1,0,7,0,0,0,1,4,0,0,0,185.7969,0,0,0,72.7423,0,0,0,0,90.4508,1.3333,0,0,1.6496,0,1.5714,0,1.3174,0,0,0,1.8824,1.2381,NA,0,0,790000,0,1,1.1111,0,0,0,0,0,0,0,0,0,0,0,6.1,9.6,15.2,10.6,10.375
1998,1950,61,105,139,104.799729912723,78,500,"UKBMS",526000,196700,0.64,0.39,2.59,1.61,-0.07,0.66,76.6787188,30.47161061,0,25,NA,0,0,0,81875,0,0,0,183125,0,0,0,0,525000,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,79.0569,0,0,0,0,0,0,0,0,0,0,0,0,1.413,0,0,0,1.7143,0,0,0,0,1.6897,NA,0,0,790000,0,1,1.1111,0,0,0,0,0,0,0,0,0,0,0,6.1,9.6,15.2,10.6,10.375
1998,95,94,115,138,118.12364448945,44,500,"UKBMS",375800,276664,0.12,0.59,6.58,3.98,0.15,0.78,104.5897862,45.46040936,0,4,NA,33750,0,0,642500,0,6875,0,55000,0,0,0,0,51875,2,0,0,1,0,2,0,4,0,0,0,0,2,79.0569,0,0,0,0,825.3787,0,186.6374,0,0,0,0,285.0439,1.4038,0,0,2.7846,0,1.2083,0,1.3795,0,0,0,0,1.5261,NA,0,30000,790000,0,1,1.1111,0,1,2,0,0,0,0,0,0,0,0,6.1,9.6,15.2,10.6,10.375
1998,1037,91,115,141,116.901091839879,50,500,"UKBMS",449400,107300,-0.44,0.63,4.83,8.62,-0.34,0.55,23.47611826,14.73028894,0,25,NA,26250,0,0,274375,8125,0,0,315000,0,0,0,0,166250,2,0,0,2,1,0,0,4,0,0,0,0,7,506.2114,0,0,382.4265,0,0,0,119.9023,0,0,0,0,128.0888,1.3611,0,0,1.7916,1.5,0,0,1.4621,0,0,0,0,1.3709,NA,0,0,790000,0,1,1.1111,0,0,0,0,0,0,0,0,0,0,0,6.1,9.6,15.2,10.6,10.375
1998,31,97,111,130,113.53210813106,33,500,"UKBMS",460785,209701,-0.31,0.76,0.71,0.42,0.07,0.57,77.74927422,21.69577207,0,25,NA,188125,0,0,92500,0,0,0,375625,0,0,0,0,133750,5,0,0,3,0,0,0,5,0,0,0,0,5,83.2843,0,0,83.3333,0,0,0,76.5028,0,0,0,0,129.1641,1.3067,0,0,1.5727,0,0,0,1.6731,0,0,0,0,1.5128,NA,0,0,790000,0,1,1.1111,0,0,0,0,0,0,0,0,0,0,0,6.1,9.6,15.2,10.6,10.375
1998,119,94,116,136,119.362737392468,42,500,"UKBMS",621847,138057,0.23,0.64,8.55,7.78,-0.34,0.65,108.7144939,41.98197228,0,1,NA,211875,12500,0,106875,18750,0,0,334375,0,0,0,0,105625,7,1,0,3,1,0,0,4,0,0,0,0,5,87.4005,0,0,133.3333,0,0,0,92.3451,0,0,0,0,158.2321,1.3162,1.2222,0,1.7143,1.1818,0,0,1.5672,0,0,0,0,1.5026,NA,52500,0,790000,20000,3,1.3111,111.8034,0,0,0,2,1.2431,738.6643,0,0,0,6.68450760985961,6.1,9.6,15.2,10.6,10.375
1998,1119,95,107,131,113.03436135093,36,500,"UKBMS",344000,487000,-0.38,0.75,9.58,7.46,-0.21,0.51,79.8484231,61.16989888,0,4,NA,0,0,252500,218125,0,0,0,258750,60625,0,0,0,0,0,0,3,2,0,0,0,2,2,0,0,0,0,0,0,133.3333,456.2072,0,0,0,79.0569,292.6175,0,0,0,0,0,0,1.5597,1.919,0,0,0,1.725,1.3542,0,0,0,0,NA,552500,0,790000,0,1,1.2,0,0,0,0,0,0,0,0,0,0,70.3464848466177,6.1,9.6,15.2,10.6,10.375
1998,1803,94,129,151,127.923757547675,57,500,"UKBMS",158700,41300,0.03,0.57,3.27,1.61,0.79,0.25,82.2615721,45.21045453,0,5,NA,276875,66875,0,0,0,0,0,343125,0,0,0,0,103125,4,2,0,0,0,0,0,2,0,0,0,0,7,113.2068,235.8495,0,0,0,0,0,270.4163,0,0,0,0,136.0534,1.404,1.3884,0,0,0,0,0,1.9468,0,0,0,0,1.2859,NA,0,0,790000,0,1,1.1111,0,0,0,0,0,0,0,0,0,0,0,6.1,9.6,15.2,10.6,10.375
1998,1411,92,123,136,121.849545147124,44,500,"UKBMS",533800,106800,-0.42,0.52,6.96,3.35,-0.18,0.72,80.37989156,50.50763131,0,1,NA,110000,0,0,6875,0,0,0,451250,0,0,0,0,221875,3,0,0,1,0,0,0,1,0,0,0,0,4,270.1367,0,0,0,0,0,0,0,0,0,0,0,100.5308,1.4264,0,0,1.2857,0,0,0,2.3889,0,0,0,0,1.7728,NA,0,0,790000,148750,1,1.1111,0,0,0,0,2,1.6962,167.7051,0,0,0,0,6.1,9.6,15.2,10.6,10.375
1998,1136,92,124,140,122.007054034946,48,500,"UKBMS",342200,414500,0.12,0.76,0.2,0.15,0.2,0.61,20.85948735,23.00327818,0,11,NA,556250,0,0,41250,0,54375,29375,23750,0,0,0,85000,0,1,0,0,2,0,3,3,2,0,0,0,3,0,0,0,0,201.5564,0,154.5334,224.5699,103.0776,0,0,0,123.97,0,2.6167,0,0,1.3902,0,1.2772,1.6534,1.2917,0,0,0,1.3036,0,NA,0,701250,790000,0,1,1.1111,0,1,1.2388,0,0,0,0,0,0,0,0,6.1,9.6,15.2,10.6,10.375
1998,2007,96,115,134,117.492187498305,38,500,"UKBMS",493600,161200,0.29,0.42,1.34,0.52,-0.11,0.86,61.65173368,25.24168916,0,25,NA,0,0,0,73125,0,30625,0,6875,444375,0,0,0,235000,0,0,0,4,0,2,0,1,2,0,0,0,4,0,0,0,165.2322,0,710.6335,0,0,55.9017,0,0,0,128.3037,0,0,0,1.2659,0,1.2083,0,1.2857,1.6389,0,0,0,1.6319,NA,0,0,790000,629375,1,1.1111,0,0,0,0,1,1.9375,0,0,0,0,0,6.1,9.6,15.2,10.6,10.375
1998,59,96,117,134,117.259668612878,38,500,"UKBMS",575838,287565,0.06,0.61,0.56,0.38,-0.63,0.48,18.10555038,13.36870613,0,1,NA,444375,0,0,140000,0,188750,0,625,0,0,0,0,16250,2,0,0,1,0,3,0,1,0,0,0,0,3,201.5564,0,0,0,0,86.038,0,0,0,0,0,0,273.7864,1.7311,0,0,2.4667,0,1.6181,0,1,0,0,0,0,1.3333,NA,0,0,790000,0,1,1.1111,0,0,0,0,0,0,0,0,0,0,0,6.1,9.6,15.2,10.6,10.375
1998,143,94,102,126,108.90482449925,32,500,"UKBMS",281306,896388,0.37,0.71,3.12,10.18,-0.35,0.49,128.2547767,105.0966945,0,5,NA,48125,0,0,0,0,367500,0,245625,15000,0,0,0,23125,1,0,0,0,0,1,0,2,2,0,0,0,1,0,0,0,0,0,0,0,340.0368,514.7815,0,0,0,0,1.3333,0,0,0,0,1.551,0,1.9054,1.2111,0,0,0,1.2308,NA,0,0,790000,0,1,1.1111,0,0,0,0,0,0,0,0,0,0,0,6.1,9.6,15.2,10.6,10.375
1998,86,81,100,122,106.186608754021,41,500,"UKBMS",458094,133461,0.11,0.75,3.15,2.25,-0.32,0.57,114.9279436,35.42888206,0,10,NA,196875,0,0,38125,0,18125,0,442500,0,0,0,11875,82500,4,0,0,2,0,2,0,2,0,0,0,2,5,182.0194,0,0,300,0,158.1139,0,50,0,0,0,75,192.2933,1.4161,0,0,1.7817,0,1.2381,0,1.905,0,0,0,1.0625,1.2644,NA,4375,0,790000,0,1,1.3333,0,0,0,0,0,0,0,0,0,0,0.557042300821634,6.1,9.6,15.2,10.6,10.375
1998,111,59,105,144,107.982103153495,85,500,"UKBMS",611705,217601,-0.82,0.34,6.95,14.53,-0.04,0.47,18.50108201,9.038312654,0,7,NA,293750,0,0,5000,192500,0,0,210000,0,0,0,0,88750,4,0,0,2,3,0,0,3,0,0,0,0,2,159.8001,0,0,103.0776,134.023,0,0,218.1978,0,0,0,0,230.4886,1.3274,0,0,1.25,1.446,0,0,1.4168,0,0,0,0,1.8542,NA,0,0,790000,0,1,1.1111,0,0,0,0,0,0,0,0,0,0,0,6.1,9.6,15.2,10.6,10.375
1998,76,77,116,158,121.059395836393,81,500,"UKBMS",555821,270430,0.01,0.5,0.3,0.36,0.04,0.87,9.218734332,7.379694984,0,11,NA,70625,1875,0,150000,0,0,130000,378750,0,0,0,0,58750,6,1,0,2,0,0,2,3,0,0,0,0,4,196.2328,0,0,195.2562,0,0,103.0776,164.3348,0,0,0,0,199.7523,1.1489,1,0,2.2125,0,0,1.3132,1.8687,0,0,0,0,1.3,NA,0,0,790000,0,1,1.1111,0,0,0,0,0,0,0,0,0,0,0,6.1,9.6,15.2,10.6,10.375
