SITENO,GRIDREF,EAST,NORTH,LATITUDE,LONGITUDE,LENGTH,COUNTRY,COUNTY,HABITAT1,HABITAT2
3346,TG370194,637000,319400,52.7207259150072,1.50867805549007,1955,England,Norfolk,10,24
3347,TG033441,603300,344100,52.9561623344736,1.02586605492488,2634,England,Norfolk,19,16
3348,TG192395,619200,339500,52.9086225169357,1.25906376264943,1040,England,Norfolk,39,29
3400,SE350180,435000,418000,53.6570888161233,-1.47034230778447,3000,England,West Yorkshire,Dry scrub/shrub thickets,Agriculturally improved/re-seeded/ heavily fertilised grassland
3401,SE85408480,485400,484800,54.2515828687041,-0.689089867740221,400,England,North Yorkshire,Dry semi/unimproved (flower rich) chalk/limestone grassland,
3402,SE710755,471000,475500,54.1702066272542,-0.912282883563617,1400,England,North Yorkshire,Hedgerows,Intensive arable crops
3403,SE15504670,415500,446700,53.916013424587,-1.76398941852191,930,England,West Yorkshire,Dry semi/unimproved (flower rich) neutral grassland,Dry scrub/shrub thickets
3404,SE580090,458000,409000,53.5741494828512,-1.12399377872181,3550,England,South Yorkshire,Dry semi/unimproved (flower rich) neutral grassland,Hedgerows
3405,SD80906950,380900,469500,54.1208324937461,-2.29225819588831,1504,England,North Yorkshire,Acid bog/mire habitats,Dry semi/unimproved acid grassland
3406,SE580480,458000,448000,53.9246824929697,-1.11667072389317,520,England,North Yorkshire,Agriculturally improved/re-seeded/ heavily fertilised grassland,Ornamental shrubs/trees/lawns of churches/parks/domestic gardens etc
3407,SE160970,416000,497000,54.3681154918839,-1.75370797462992,2500,England,North Yorkshire,Wet Willow scrub of fen, river and lake side,Mature mixed broadleaved and coniferous woodland
3408,SE980856,498000,485600,54.2565132380349,-0.49548423838914,1125,England,North Yorkshire,Mature mixed broadleaved and coniferous woodland,Dry semi/unimproved (flower rich) chalk/limestone grassland
3409,SE59705430,459700,454300,53.9811114714382,-1.08955093056455,1790,England,North Yorkshire,Dry semi/unimproved (flower rich) neutral grassland,Lines of trees or scattered trees of parkland
3410,SD97506450,397500,464500,54.0762383961994,-2.03821262835268,1650,England,North Yorkshire,15,20
3411,TA05303140,505300,431400,53.7680675943125,-0.4022320820564,1100,England,Yorkshire,Seasonally wet and wet marshy grasslands,Hedgerows
3412,SD99408650,399400,486500,54.2739899578953,-2.00921488246414,2950,England,Yorkshire,Dry semi/unimproved (flower rich) chalk/limestone grassland,Dry scrub/shrub thickets
3413,SD98708990,398700,489900,54.3045487964335,-2.01998036379501,831,England,Yorkshire,Bare ground/weed communities of post industrial sites e.g. quarries/pits/road/rail/landfill sites,Dry semi/unimproved (flower rich) chalk/limestone grassland
3414,SD82406630,382400,466300,54.0921229869472,-2.26911995854238,1027,England,Yorkshire,Bare ground/weed communities of post industrial sites e.g. quarries/pits/road/rail/landfill sites,Small man made woodlands
3415,SD750775,375000,477500,54.1924856565409,-2.38319858902657,2389,England,Yorkshire,Dry semi/unimproved (flower rich) chalk/limestone grassland,Inland screes/cliffs/ rock pavements, and outcrops
3416,SE97903810,497900,438100,53.8297172391767,-0.512342944472683,560,England,Yorkshire,Missing,Missing
3417,TA01509320,501500,493200,54.3241164489453,-0.439192776790554,1050,England,Yorkshire,Dry semi/unimproved (flower rich) neutral grassland,Dry scrub/shrub thickets
3418,SE835535,483500,453500,53.970625009101,-0.726895339819286,1800,England,Yorkshire,Mature mixed broadleaved and coniferous woodland,Bare ground/woodland herb/grass mosaics of woodland rides, hedgebanks and green lanes
3419,SE405180,440500,418000,53.6566917583115,-1.38711526593944,1586,England,Yorkshire,Dry semi/unimproved (flower rich) neutral grassland,Lines of trees or scattered trees of parkland
3420,SE903882,490300,488200,54.2812929702544,-0.612871890447279,1805,England,Yorkshire,Dry semi/unimproved (flower rich) neutral grassland,19
3421,SE541905,454100,490500,54.3070775041143,-1.16844921944449,2481,England,North Yorkshire,-1,-1
3422,NZ562177,456200,517700,54.5512981903874,-1.1310175421768,1278,England,Yorkshire,-1,-1
3423,SE569854,456900,485400,54.260938279835,-1.12638727349179,1157,England,Yorkshire,Dry semi/unimproved (flower rich) neutral grassland,19
3424,SE855981,485500,498100,54.3780472797442,-2.2232559812192,1352,England,Yorkshire,Acid bog/mire habitats,23
3425,SE324632,432400,463200,54.0635405047244,-1.50491351528419,674,England,Yorkshire,Dry semi/unimproved (flower rich) neutral grassland,15
3426,TA044840,504400,484000,54.2408716560639,-0.39782869737419,1000,England,Yorkshire,Agriculturally improved/re-seeded/ heavily fertilised grassland,29
3427,TA044844,504400,484400,54.2444655878459,-0.397689411769422,1200,England,Yorkshire,Dry semi/unimproved (flower rich) neutral grassland,22
3428,SE854855,485400,485500,54.2578730503055,-0.688890326081411,900,England,North Yorkshire,Mature mixed broadleaved and coniferous woodland,15
3429,SE315663,431500,466300,54.0914599714924,-1.5183429029568,600,England,Yorkshire,17,21
3430,SE962920,496200,492000,54.3143607073022,-0.521049009811604,,England,Yorkshire,15,-2
3431,NZ694198,469400,519800,54.5685315637644,-0.926455220550782,2317,England,Yorkshire,15,9
3432,SE704990,470400,499000,54.3814766130407,-0.915943490646586,3352,England,Yorkshire,16,23
3433,SE572482,457200,448200,53.9265690335406,-1.12881558057404,,England,Yorkshire,-1,-1
3434,SE370630,437000,463000,54.0614330613118,-1.43465141720833,3402,England,Yorkshire,17,24
3435,SE362628,436200,462800,54.0596922470793,-1.44689841856614,2015,England,Yorkshire,17,10
3436,NZ556275,455600,527500,54.6394351541225,-1.13843662762636,2316,England,Yorkshire,2,40
3437,SD912788,391200,478800,54.2047044626456,-2.13492542294286,2192,England,Yorkshire,15,22
3438,SE145136,414500,413600,53.6191947895845,-1.78151331917661,,England,West Yorkshire,,
3439,SD890672,389000,467200,54.1010241405947,-2.1689439278039,,England,North Yorkshire,,
3440,SD970685,397000,468500,54.1128176919742,-2.04661929074996,1460,England,Yorkshire,15,34
3441,SD791738,379100,473800,54.1600323413666,-2.3207933920729,2459,England,Yorkshire,15,34
3442,SD826666,382600,466600,54.0954543046515,-2.26677866436679,2210,England,Yorkshire,15,34
3443,SD782684,378200,468400,54.1114634286292,-2.33418455336833,2090,England,Yorkshire,15,22
3444,NZ551168,455100,516800,54.5439154151891,-1.14902798516854,5411,England,,23,16
3446,NZ662204,466200,520400,54.5749347450546,-0.976667289724369,775,England,,17,26
3447,SE698698,469800,469800,54.1197822673291,-0.932830701265535,990,England,,39,19
3448,SE950917,495000,491700,54.3125072627102,-0.540483295327012,3277,England,,18,26
3449,SE016888,401600,488800,54.2952675920787,-1.97615136717144,1025,England,Yorkshire,15,26
3450,SE853850,485300,485000,54.2540196715288,-0.691446155770867,925,England,Yorkshire,15,22
3451,SD789740,378900,474000,54.1618215904622,-2.32387018513346,1193,England,Yorkshire,15,34
3452,TA029831,502900,483100,54.2337167953826,-0.422055426041269,700,England,Yorkshire,11,24
3453,SE768910,476800,491000,54.3092766681976,-0.820343139046602,4000,England,Yorkshire,27,16
3454,SD987659,398700,465900,54.0894575163489,-2.02060338637351,1800,England,Yorkshire,26,32
3455,SE101897,410100,489700,54.3032598078983,-1.84552647683034,1200,England,Yorkshire,15,22
3456,NZ882045,488200,504500,54.4287285875239,-0.641181422051937,780,England,Yorkshire,28,17
3457,SE317738,431700,473800,54.159485852043,-1.51528213105385,2665,England,Yorkshire,15,22
3458,SD743762,374300,476200,54.1813831858048,-2.39450417332013,2210,England,Yorkshire,15,34
3500,J055610,116890,518929,54.4863862671157,-6.37190865757172,,Northern Ireland,Armagh,Dry semi/unimproved (flower rich) neutral grassland,Dry scrub/shrub thickets
3501,D119035,126900,560745,54.8666660094512,-6.25691539314997,2040,Northern Ireland,Antrim,Fen/swamp/marsh vegetation of inland freshwater edges,Dry semi/unimproved acid grassland
3502,J335703,145590,525812,54.5632977132622,-5.93587712051566,2148,Northern Ireland,Belfast,Seasonally wet and wet marshy grasslands,Dry semi/unimproved (flower rich) neutral grassland
3504,J250712,137196,527433,54.5735487574325,-6.0668323954993,1705,Northern Ireland,Antrim,Dry semi/unimproved (flower rich) neutral grassland,Seasonally wet and wet marshy grasslands
3511,C672045,82424,565570,54.8836442159748,-6.95280931218867,1230,Northern Ireland,Derry,Missing,Missing
3523,J3268,143899,523647,54.5430401961741,-5.96008425712131,2817,Northern Ireland,County Down,Missing,Missing
3538,J335695,145523,525016,54.5561149477897,-5.93624000207368,2500,Northern Ireland,County Down,Dry semi/unimproved (flower rich) neutral grassland,32
3539,H355239,43931,487891,54.1627929226672,-7.45646316764248,3140,Northern Ireland,Fermanagh,Mature broadleaved woodland,NA
3541,J054575,116493,515451,54.4549742271307,-6.37469786646296,,Northern Ireland,Armagh,-1,-1
3542,J461521,156596,506604,54.3964295612197,-5.75021122416105,,Northern Ireland,County Down,Mature mixed broadleaved and coniferous woodland,Dry semi/unimproved acid grassland
3543,H860430,95919,502647,54.3283857963262,-6.67794777111733,200,Northern Ireland,Armagh,Bare ground/weed communities of post industrial sites e.g. quarries/pits/road/rail/landfill sites,Dry semi/unimproved (flower rich) neutral grassland
3544,C795362,97409,596121,55.1665542241697,-6.75236931520874,2500,Northern Ireland,Londonderry,Coastal dune grassland,6
3545,H146645,26542,530176,54.5285842573418,-7.77446803936001,1800,Northern Ireland,Fermanagh,-1,-1
3546,J055610,116891,518931,54.4863862671157,-6.37190865757172,,Northern Ireland,Armagh,-1,-1
3548,D014437,119885,601715,55.2299032597228,-6.40612650685871,2667,Northern Ireland,Antrim,Coastal dune grassland,6
3550,J292669,141016,522791,54.5338851120271,-6.00380800946357,2063,Northern Ireland,Antrim,Dry scrub/shrub thickets,31
3551,J330692,144999,524759,54.5535529397577,-5.94409943926159,2149,Northern Ireland,County Down,Ornamental shrubs/trees/lawns of churches/parks/domestic gardens etc,31
3552,J341696,146129,525064,54.5568542846964,-5.9269258424408,1901,Northern Ireland,County Down,Dry semi/unimproved (flower rich) neutral grassland,21
3553,C935302,110850,588937,55.1102257851112,-6.53471065960554,1520,Northern Ireland,Antrim,12,-2
3554,C661389,84282,599966,55.1927755078968,-6.96198922241764,1450,Northern Ireland,Londonderry,6,-2
3555,D121336,129681,590728,55.1369021256036,-6.24201930470587,2390,Northern Ireland,Antrim,28,-2
3556,H112348,20617,500834,54.2618313128343,-7.82810795954519,2890,Northern Ireland,Fermanagh,15,16
3557,C946443,113157,602896,55.2366403822703,-6.51277075357982,1650,Northern Ireland,Antrim,16,-2
3558,J322788,145020,534394,54.640470631542,-5.9523562536961,,Northern Ireland,Antrim,,
3601,SO75308400,375300,284000,52.453023722352,-2.36350928559828,4000,England,Shropshire,Bare ground/weed communities of post industrial sites e.g. quarries/pits/road/rail/landfill sites,Mature broadleaved woodland
3602,SO980186,398000,218600,51.8655348072465,-2.02904889763203,585,England,Gloucestershire,Dry semi/unimproved (flower rich) chalk/limestone grassland,Dry scrub/shrub thickets
3603,SO76704570,376700,245700,52.1087241482605,-2.34025812127125,2860,England,Hereford and Worcester,Dry scrub/shrub thickets,Dry semi/unimproved acid grassland
3604,ST76409410,376400,194100,51.6447361897546,-2.34110989311597,2020,England,Gloucestershire,Dry semi/unimproved (flower rich) chalk/limestone grassland,25
3605,SO47708600,347700,286000,52.4690586011488,-2.76998211349068,1960,England,Shropshire,Dry semi/unimproved (flower rich) neutral grassland,Mature mixed broadleaved and coniferous woodland
3606,SO82604880,382600,248800,52.1368148349568,-2.25425798347222,1960,England,Hereford and Worcester,Dry scrub/shrub thickets,Mature broadleaved woodland
3607,SO58800890,358800,208900,51.7767989471533,-2.59723536479582,2100,England,Gloucestershire,Bracken dominated glades or hillsides,Mature mixed broadleaved and coniferous woodland
3608,SO55201510,355200,215100,51.832269342795,-2.65021906257565,2750,England,Herefordshire,Mature mixed broadleaved and coniferous woodland,Recently felled areas/early stage woodland and coppice
3609,SO99302460,399300,224600,51.9194893829229,-2.01017929740366,1480,England,Gloucestershire,Dry semi/unimproved (flower rich) chalk/limestone grassland,Dry semi/unimproved acid grassland
3610,SO590370,359000,237000,52.0294720283697,-2.59768019593588,3036,England,Herefordshire,Mature mixed broadleaved and coniferous woodland,Bare ground/woodland herb/grass mosaics of woodland rides, hedgebanks and green lanes
3611,SO75603810,375600,238100,52.0403416594966,-2.35577786579186,2247,England,Worcestershire,Bracken dominated glades or hillsides,Inland screes/cliffs/ rock pavements, and outcrops
3612,SO306447,330600,244700,52.095869845533,-3.01319281181286,2847,England,Herefordshire,Bracken dominated glades or hillsides,Mature broadleaved woodland
3613,SO334839,333400,283900,52.4486227391344,-2.9800634098361,3180,England,Shropshire,Bare ground/woodland herb/grass mosaics of woodland rides, hedgebanks and green lanes,Mature coniferous woodland
3614,SO368788,336800,278800,52.4031781847964,-2.92907301569127,2550,England,Shropshire,Bare ground/woodland herb/grass mosaics of woodland rides, hedgebanks and green lanes,Missing
3615,SO769474,376900,247400,52.1240179310515,-2.33745290655224,2076,England,Worcestershire,Dry scrub/shrub thickets,Mature broadleaved woodland
3616,SO320812,332000,281200,52.4241780555853,-3.00011225171957,2320,England,Shropshire,Bare ground/woodland herb/grass mosaics of woodland rides, hedgebanks and green lanes,Missing
3617,SO437251,343700,225100,51.9211384719114,-2.81874298582638,5718,England,Herefordshire,Dry semi/unimproved acid grassland,Bracken dominated glades or hillsides
3618,SK074070,407400,307000,52.6603222491302,-1.89058005927811,2000,England,Staffordshire,Bare ground/weeds of arable field margins or fallow/recently abandoned arable crops (e.g. set aside),16
3619,SJ560370,356000,337000,52.928285541988,-2.65461922317188,3631,England,Shropshire,Dry semi/unimproved acid grassland,23
3620,SO926587,392600,258700,52.2260546500727,-2.1083492850132,2318,England,Worcestershire,Small man made woodlands,26
3621,SO927453,392700,245300,52.1055702689254,-2.10659681697441,1958,England,Worcestershire,Mature broadleaved woodland,32
3622,SO937914,393700,291400,52.5200792321068,-2.09285789499659,1830,England,West Midlands,Dry semi/unimproved (flower rich) chalk/limestone grassland,28
3623,SO816410,381600,241000,52.0666488382026,-2.26844894602227,697,England,Worcestershire,Dry semi/unimproved (flower rich) neutral grassland,19
3625,ST742872,374200,187200,51.5835152508565,-2.37303379128189,,England,Gloucestershire,-1,-1
3627,SO910033,391000,203300,51.7287942281813,-2.13098539168115,1157,England,Gloucestershire,15,26
3628,SO463924,346300,292400,52.5264594494201,-2.7916241229391,600,England,Shropshire,Dry semi/unimproved (flower rich) neutral grassland,39
3629,SP004186,400400,218600,51.8655382496825,-1.99419022008659,,England,Gloucestershire,Dry semi/unimproved (flower rich) chalk/limestone grassland,-2
3630,SO760465,376000,246500,52.1158873274938,-2.35053667288453,2970,England,Worcestershire,Dry semi/unimproved (flower rich) chalk/limestone grassland,26
3631,SP011606,401100,260600,52.24318690372,-1.98388782556585,2204,England,Worcestershire,Fen/swamp/marsh vegetation of inland freshwater edges,-2
3632,SO825345,382500,234500,52.0082326514554,-2.25498569753162,3300,England,Worcestershire,Seasonally wet and wet marshy grasslands,25
3633,SO770470,377000,247000,52.1204255425829,-2.33596505390041,2621,England,Worcestershire,Bracken dominated glades or hillsides,31
3634,SO792785,379200,278500,52.4037359131034,-2.30577167887404,1840,England,Shropshire,Mature mixed broadleaved and coniferous woodland,-2
3635,SO607086,360700,208600,51.7724761437798,-2.5709682,510,England,Gloucestershire,17,-2
3636,SO818727,381800,272700,52.3516804030399,-2.2672357211382,1640,England,Worcestershire,10,-2
3637,SO973546,397300,254600,52.1892329319911,-2.03950017558358,1309,England,Worcestershire,39,26
3638,SJ789243,378900,324300,52.8154974468678,-2.31310502800641,2187,England,Staffordshire,17,26
3639,SO836895,383600,289500,52.502786153673,-2.24163060625323,3841,England,Staffordshire,23,31
3640,SO950465,395000,246500,52.1163857246351,-2.07302918122191,1380,England,Worcestershire,10,19
3641,SO824707,382400,270700,52.3337177461833,-2.25832103275496,3098,England,Worcestershire,22,16
3642,SJ712204,371200,320400,52.7804199,-2.4283801,2661,England,Shropshire,35,25
3643,SJ836527,383600,352700,53.0709832244949,-2.24479897225477,3161,England,Staffordshire,26,28
3644,SO975896,397500,289600,52.503926198319,-2.03683485926225,2250,England,West Midlands,17,26
3645,SO752787,375200,278700,52.4053674063532,-2.36458755992743,900,England,Worcestershire,-1,-1
3646,SO505515,350500,251500,52.1591461631766,-2.72368622420198,3347,England,Herefordshire,-1,-1
3647,SO978564,397800,256400,52.2062713611388,-2.03288011808528,1293,England,Worcestershire,26,
3648,SO778382,377800,238200,52.0422017627404,-2.32435528029617,,England,Worcestershire,,
3649,SO976838,397600,283800,52.4526016181561,-2.03600772375831,,England,West Midlands,,
3650,SO975848,397500,284800,52.4615911488513,-2.03748690675758,,England,West Midlands,,
3651,SP008833,400800,283300,52.4481116817863,-1.98892095373992,3000,England,West Midlands,17,22
3652,SO914452,391400,245200,52.1055150566839,-2.12624827373851,2000,England,Worcestershire,39,15
3654,SP024538,402400,253800,52.1828960432873,-1.96558416037077,1410,England,Worcestershire,26,
3656,SJ840134,384000,313400,52.718466673327,-2.23756609370818,1595,England,Staffordshire,17,
3657,SO840900,384000,290000,52.5081082304848,-2.23642902728721,2800,England,Staffordshire,23,31
3658,SO851529,385100,252900,52.1746066712135,-2.2185695566106,400,England,Worcestershire,40,
3659,SO768470,376800,247000,52.1212763108435,-2.33953510739942,133,England,Worcestershire,,
3660,SJ788246,378800,324600,52.8189683668327,-2.31527426045719,1612,England,Staffordshire,24,31
3661,SJ782204,378200,320400,52.7811892028648,-2.3238963089908,1106,England,Staffordshire,19,
3662,SP207210,420700,221000,51.8876260740895,-1.69991375095865,4525,England,Gloucestershire,18,30
3663,SP230214,423000,221400,51.8911324737003,-1.66646928414666,4782,England,Gloucestershire,18,19
3664,SO907087,390700,208700,51.7773409594668,-2.13547447772315,2528,England,Gloucestershire,15,22
3665,SO649134,364900,213400,51.8185706104821,-2.50989396833858,3750,England,,40,
3666,SO733521,373300,252100,52.1669682773211,-2.39105524869137,3000,England,,28,
3668,SO912493,391200,249300,52.1423728579376,-2.12927518587838,1057,England,,30,18
3669,SO449956,344900,295600,52.5558924312569,-2.81339807170535,2350,England,,16,22
3670,SO633091,363300,209100,51.7798080012166,-2.53264905756087,3270,England,,20,22
3671,SJ788242,378800,324200,52.8153726442178,-2.31524822072624,1490,England,,26,17
3673,SK004488,400400,348800,53.0369280570137,-1.99473944488677,1113,England,,17,25
3700,NX41300330,241300,503300,54.4002383354358,-4.44505375363947,3930,Isle of Man,Isle of Man,Coastal dune and sand heath,Coastal dune slacks
3701,SC15606560,215600,465600,54.0531299379806,-4.81735144961181,5420,Isle of Man,Isle of Man,Wet and dry heathland/ dry heather moorland,Bracken dominated glades or hillsides
3800,SU410015,441000,101500,50.8110352299319,-1.41800417165218,3280,England,Hampshire,Mature mixed broadleaved and coniferous woodland,
3801,SU62800670,462800,106700,50.8558421355565,-1.10769460573291,1480,England,Hampshire,Dry semi/unimproved (flower rich) chalk/limestone grassland,Dry scrub/shrub thickets
3802,SU44501750,444500,117500,50.9546633817831,-1.36637605067968,,England,Hampshire,,
3803,SU35101510,435100,115100,50.9337295194741,-1.50044540385571,2795,England,Hampshire,17,40
3804,SU34301560,434300,115600,50.9382741926731,-1.51178373628005,1788,England,Hampshire,19,25
3805,SU50802920,450800,129200,51.0593551308158,-1.27504093007008,,England,Hampshire,Missing,Missing
3806,SU39103920,439100,139200,51.1501982618419,-1.44091630006712,,England,Hampshire,Missing,Missing
3809,SU68501040,468500,110400,50.8884659483226,-1.02602385763414,100,England,Hampshire,Mature mixed broadleaved and coniferous woodland,NA
3810,SU68501280,468500,112800,50.9100470624677,-1.02557350424678,1000,England,Hampshire,Missing,Missing
3814,SU39805950,439800,159500,51.3326969127139,-1.4286505883297,1600,England,Hampshire,Dry semi/unimproved (flower rich) chalk/limestone grassland,Hedgerows
3815,SU85703350,485700,133500,51.0938675208018,-0.776065451428866,5000,England,Hampshire,Wet and dry heathland/ dry heather moorland,Mature mixed broadleaved and coniferous woodland
3816,SU70301200,470300,112000,50.9026369414623,-1.00012637570977,1000,England,Hampshire,Wet and dry heathland/ dry heather moorland,Dry semi/unimproved acid grassland
3817,SU48502750,448500,127500,51.0442667629727,-1.30808909834463,980,England,Hampshire,Dry semi/unimproved (flower rich) chalk/limestone grassland,Dry scrub/shrub thickets
3818,SU57301650,457300,116500,50.9445400959536,-1.18429514164722,2125,England,Hampshire,Dry semi/unimproved acid grassland,Hedgerows
3819,SU39400720,439400,107200,50.862406973033,-1.44010198676528,,England,Hampshire,Wet and dry heathland/ dry heather moorland,NA
3820,SU40100110,440100,101100,50.8075010038736,-1.43082272508167,2582,England,Hampshire,Mature mixed broadleaved and coniferous woodland,Wet Willow scrub of fen, river and lake side
3822,SU320287,432000,128700,51.0562147034546,-1.54336529616729,1140,England,Hampshire,Small man made woodlands,Stands of tall herbs (e.g. nettle and willow herb beds)
3823,SU470275,447000,127500,51.044391481187,-1.32948681090471,,England,Hampshire,Missing,Missing
3824,SU41301370,441300,113700,50.9207286500776,-1.41236822877127,1800,England,Hampshire,Missing,Missing
3825,SU70901230,470900,112300,50.9052611618921,-0.991535728614086,1710,England,Hampshire,Mature mixed broadleaved and coniferous woodland,Dry semi/unimproved (flower rich) chalk/limestone grassland
3826,SU32503770,432500,137700,51.1371221046382,-1.53542024870157,2300,England,Hampshire,Dry semi/unimproved (flower rich) chalk/limestone grassland,Dry scrub/shrub thickets
3827,SU4322,443000,122000,50.99524489424,-1.38720045649315,,England,Hampshire,Missing,Missing
3828,SU383235,438300,123500,51.0090662938777,-1.45401911051612,,England,Hampshire,Missing,Missing
3829,SU723093,472300,109300,50.878111495913,-0.972219774863935,2900,England,Hampshire,Mature mixed broadleaved and coniferous woodland,Seasonally wet and wet marshy grasslands
3830,SU564616,456400,161600,51.350175198605,-1.19003810126098,2650,England,Hampshire,Dry semi/unimproved acid grassland,Mature broadleaved woodland
3831,SU419321,441900,132100,51.0861525753876,-1.40170709261838,,England,Hampshire,Missing,Missing
3832,SZ332938,433200,93800,50.7422864353938,-1.52941631149115,3800,England,Hampshire,Missing,Missing
3833,SU315005,431500,100500,50.8026366518028,-1.55293765819598,,England,Hampshire,Missing,Missing
3834,SU344157,434400,115700,50.9391675380787,-1.51035097578762,2550,England,Hampshire,Dry semi/unimproved (flower rich) neutral grassland,24
3835,SU855553,485500,155300,51.2898996138435,-0.773729085112923,1700,England,Hampshire,Seasonally wet and wet marshy grasslands,29
3836,SU315277,431500,127700,51.0472494379995,-1.55058702404656,2000,England,Hampshire,-1,-1
3837,SU607497,460700,149700,51.2427298350925,-1.13031731142767,840,England,Hampshire,Agriculturally improved/re-seeded/ heavily fertilised grassland,30
3838,SU591493,459100,149300,51.2393011273063,-1.15330471833688,1460,England,Hampshire,Intensive arable crops,32
3839,SU255135,425500,113500,50.9198449127411,-1.63718418569135,1137,England,Hampshire,Dry semi/unimproved acid grassland,28
3840,SU468092,446800,109200,50.8798409254435,-1.3346944512161,908,England,Hampshire,26,32
3841,SZ456987,445600,98700,50.7855108211949,-1.35305906506842,1623,England,Hampshire,17,25
3842,SU426017,442600,101700,50.8127183457719,-1.39527024069857,2800,England,Hampshire,28,21
3843,SU320282,432000,128200,51.0517182496028,-1.5434095164124,1554,England,Hampshire,26,32
3844,SU223454,422300,145400,51.2068554816979,-1.6807460533296,,England,Hampshire,-1,-1
3845,SU698163,469800,116300,50.9413634141557,-1.00641344344125,1336,England,Hampshire,18,25
3846,SU350018,435000,101800,50.8141269434914,-1.50314195759071,1400,England,Hampshire,23,-2
3847,SU351019,435100,101900,50.8150202121442,-1.50171285123501,3080,England,Hampshire,28,23
3848,SU307073,430700,107300,50.8638338653092,-1.56372152434692,1738,England,Hampshire,28,-2
3849,SU315036,431500,103600,50.8305158374402,-1.55267140734282,3119,England,Hampshire,28,27
3850,SZ419972,441900,97200,50.7723004174406,-1.40571992919732,2440,England,Hampshire,1,2
3851,SZ582996,458200,99600,50.793498752438,-1.17491701111502,2560,England,Hampshire,23,22
3852,SZ247932,424700,93200,50.7383394408649,-1.65062710231389,2015,England,Dorset,9,28
3854,SU177161,417700,116100,50.9445201061427,-1.74872210166838,3400,England,Dorset,28,23
3855,SU320034,432000,103400,50.8297052323226,-1.5462939149065,3200,England,Hampshire,28,
3856,SU497293,449700,129300,51.0613415021265,-1.29146036717577,1086,England,Hampshire,18,15
3857,SU392495,439200,149500,51.2437830458791,-1.43908656132026,,England,Hampshire,,
3858,SU360469,436000,146900,51.2206156927352,-1.48518855483146,,England,Hampshire,,
3859,SU621067,462100,106700,50.8569336946988,-1.11838947730066,,England,Hampshire,,
3860,SU756578,475600,157800,51.3147430467242,-0.915940642047341,1400,England,Hampshire,23,-2
3861,SU597488,459700,148800,51.235714562193,-1.14554872730311,,England,Hampshire,,
3862,SU371447,437100,144700,51.2007640312404,-1.46966571893599,,England,Hampshire,,
3863,SU355445,435500,144500,51.199067206317,-1.49258474850922,,England,Hampshire,,
3864,SU747191,474700,119100,50.9669310752468,-0.936872021989012,,England,Hampshire,,
3865,SU369215,436900,121500,50.9921693284346,-1.47489510318883,,England,Hampshire,,
3866,SU419204,441900,120400,50.9819366336177,-1.40378358842515,,England,Hampshire,,
3867,SU313281,431300,128100,51.0518472618647,-1.55411483052961,,England,Hampshire,,
3868,SU358103,435800,110300,50.8915285914521,-1.49166648375962,4150,England,Hampshire,26,28
3869,SU370091,437000,109100,50.8806626538683,-1.47472731411503,4150,England,Hampshire,28,30
3870,SZ331944,433100,94400,50.7487131303575,-1.53148486907549,2700,England,Hampshire,1,-2
3871,SU296167,429600,116700,50.9494284869953,-1.57929499318991,2660,England,Hampshire,23,31
3872,SU200186,420000,118600,50.9669256448764,-1.7158478109527,1500,England,Hampshire,23,
3873,SU647149,464700,114900,50.9303771347367,-1.08000458926,1000,England,Hampshire,15,25
3874,SU829569,482900,156900,51.305636257895,-0.811430599816474,2475,England,Hampshire,23,22
3875,SU715550,471500,155000,51.2900996715038,-0.975318626711191,2010,England,Hampshire,26,18
3876,SZ252993,425200,99300,50.7931718140773,-1.64312489897087,2520,England,Hampshire,28,26
3877,SU645079,464500,107900,50.8674608140439,-1.08408536396043,2000,England,Hampshire,16,26
3878,SU491075,449100,107500,50.8653756294942,-1.30295981390298,1200,England,Hampshire,17,26
3879,SU173089,417300,108900,50.8797877094992,-1.75475567663169,2540,England,Hampshire,23,
3880,SU173089,417300,108900,50.8797877094992,-1.75475567663169,1980,England,Hampshire,23,12
3881,SU803373,480300,137300,51.1298029579841,-0.853106543984683,2000,England,Hampshire,23,
3882,SU456018,445600,101800,50.8144080171286,-1.35339888903655,610,England,Hampshire,23,
3883,SU748586,474800,158600,51.3220408259727,-0.927249354095766,2553,England,,23,31
3884,SU757579,475700,157900,51.315628775495,-0.914484880904005,2000,England,,28,12
3885,SU144200,414400,120000,50.9796813453717,-1.79553965461429,3200,England,,28,15
3886,SU657063,465700,106300,50.8529397886253,-1.06732218670568,2037,England,,15,22
3887,SU225004,422500,100400,50.8031742737988,-1.6813640983768,2850,England,,28,26
3888,SU347181,434700,118100,50.9617333439963,-1.50656427012593,3000,England,,26,
3889,SU195119,419500,111900,50.9066947901592,-1.72332544042138,2850,England,,23,28
3890,SU745081,474500,108100,50.8680578501484,-0.941964362818384,1000,England,,26,32
3891,SU326270,432600,127000,51.0418840268939,-1.53566759828335,2508,England,,,
3892,SU308070,430800,107000,50.8621421691002,-1.56302992805337,2539,England,,26,31
3893,SU067180,406700,118000,50.9618370341665,-1.90525896165061,2700,England,,15,22
3894,SU518292,451800,129200,51.0602569593042,-1.26151097356296,403,England,,15,22
3895,SU490112,449000,111200,50.8986536024708,-1.30388529496924,1000,England,,29,22
3896,SU451023,445100,102300,50.8189430948448,-1.36043417397192,3200,England,,23,16
3900,SP373717,437300,271700,52.3417226495361,-1.45243504254597,1214,England,Warwickshire,Dry semi/unimproved (flower rich) neutral grassland,Missing
